row_id,instruction,raw_input,goal_text,business_context,summary,text,tone_rule,tone_rule_confidence,tone_rule_matches,tone_zs_score_friendly,tone_zs_score_professional,tone_zs_score_luxury,tone_zs_score_emotional,tone_zs_score_persuasive,tone_zs_score_humorous,tone_zero_shot_scored,tone_zero_shot_raw,tone_zero_shot_raw_confidence,tone_zero_shot,tone_zero_shot_confidence,tone_second_choice,tone_second_choice_confidence,tone_phi3,tone_phi3_selected,tone_phi3_done,tone,tone_confidence,tone_agreement,tone_source,tone_needs_review
529,Design a personalized email marketing campaign for a luxury car brand.,"Company: Prestige Motors, a luxury car brand Target Audience: High-income individuals (40-60 years old) Constraints: Must use existing customer data, limited to 2 email sends per month Goals: Increase test drive bookings by 15% in 3 months Workflow Stage: Image Generation",Increase test drive bookings by 15% in 3 months Workflow Stage: Image Generation,"Company: Prestige Motors, a luxury car brand Target Audience: High-income individuals (40-60 years old) Constraints: Must use existing customer data, limited to 2 email sends per month","Company: Prestige Motors, a luxury car brand Target Audience: High-income individuals (40-60 years old) Constraints: Must use existing customer data, limited to 2 email sends per month","Create a 3-month email campaign, ""Exclusive Driving Experiences,"" featuring personalized content and imagery. Use customer data to tailor messages, showcasing cars that match individual preferences. Include visually stunning images of cars in luxurious settings. Use AI-generated content to create customized email headers and CTAs. Send two emails per month, with a follow-up phone call to interested customers.",luxury,0.6792,exclusive,0.06112245097756386,0.11232952028512955,0.5060511231422424,0.05434367060661316,0.19306743144989014,0.07308588176965714,1,luxury,0.5061,luxury,0.5228,professional,0.1226,luxury,1,1,luxury,0.6932,1.0,rule_zero_shot_agreement,False
530,Write engaging copy for a Facebook ad campaign promoting a new vegan meal kit delivery service.,"Company: GreenBite, a vegan meal kit delivery service Target Audience: Health-conscious individuals (25-45 years old) Constraints: Limited budget, must use existing brand voice Goals: Drive 500 new subscriptions in 2 months Workflow Stage: Copywriting",Drive 500 new subscriptions in 2 months Workflow Stage: Copywriting,"Company: GreenBite, a vegan meal kit delivery service Target Audience: Health-conscious individuals (25-45 years old) Constraints: Limited budget, must use existing brand voice","Company: GreenBite, a vegan meal kit delivery service Target Audience: Health-conscious individuals (25-45 years old) Constraints: Limited budget, must use existing brand voice","Craft a compelling Facebook ad campaign, ""Nourish Your Soul,"" highlighting the benefits of veganism and the convenience of GreenBite's meal kits. Use attention-grabbing headlines, mouth-watering images, and customer testimonials to showcase the variety and taste of vegan meals. Utilize a conversational tone, emphasizing the positive impact of veganism on the environment and animal welfare. Allocate $1,000 for ad spend, targeting health-conscious interests and behaviors.",,0.0,,0.13200291991233826,0.021142620593309402,0.05365154892206192,0.14891038835048676,0.5559471249580383,0.08834538608789444,1,persuasive,0.5559,emotional,0.2997,friendly,0.2918,friendly,1,1,friendly,0.6,0.5,phi3_tiebreak,True
531,Create a social media campaign to increase brand awareness and drive sales for a sustainable fashion brand targeting young adults.,"Company: GreenThreads; Target Audience: Fashion-conscious young adults (18-30); Constraints: Limited budget of $5,000; Goals: Increase brand awareness by 20%, drive sales by 15%; Workflow Stage: Strategy","Increase brand awareness by 20%, drive sales by 15%; Workflow Stage: Strategy","Company: GreenThreads; Target Audience: Fashion-conscious young adults (18-30); Constraints: Limited budget of $5,000;","Company: GreenThreads; Target Audience: Fashion-conscious young adults (18-30); Constraints: Limited budget of $5,000;","Develop a 3-month campaign focusing on Instagram and TikTok, utilizing eco-friendly influencers, user-generated content, and sponsored ads highlighting GreenThreads' commitment to sustainability. Allocate $2,000 for influencer partnerships, $1,500 for sponsored ads, and $1,500 for content creation. Utilize relevant hashtags, collaborate with 5 eco-conscious influencers, and share customer testimonials to create engaging content.",,0.0,,0.08018474280834198,0.20079731941223145,0.09797271341085434,0.14784620702266693,0.3526758551597595,0.12052318453788757,1,persuasive,0.3527,emotional,0.264,professional,0.224,professional,1,1,professional,0.6,0.5,phi3_tiebreak,True
532,Design an email marketing campaign to nurture leads and encourage conversions for a B2B software company.,"Company: Tech Solutions Inc.; Target Audience: Business owners and decision-makers; Constraints: Limited email list of 1,000 subscribers; Goals: Nurture 30% of leads, convert 10% into paying customers; Workflow Stage: Copywriting","Nurture 30% of leads, convert 10% into paying customers; Workflow Stage: Copywriting","Company: Tech Solutions Inc.; Target Audience: Business owners and decision-makers; Constraints: Limited email list of 1,000 subscribers;","Company: Tech Solutions Inc.; Target Audience: Business owners and decision-makers; Constraints: Limited email list of 1,000 subscribers;","Create a 5-email sequence focusing on educating subscribers about the benefits of Tech Solutions' software. Email 1: Introduction to the software's features; Email 2: Success stories and case studies; Email 3: Exclusive webinar invitation; Email 4: Personalized demo offer; Email 5: Special promotion and trial offer. Utilize attention-grabbing subject lines, clear CTAs, and personalize content using subscriber data.",luxury,0.3192,exclusive,0.011387739330530167,0.06321951746940613,0.09768693149089813,0.0320330373942852,0.7740454077720642,0.021627366542816162,1,persuasive,0.774,persuasive,0.4791,luxury,0.1937,professional,1,1,professional,0.6,0.3333,phi3_tiebreak,True
533,Develop a content marketing strategy to establish a health and wellness brand as a thought leader in the industry.,"Company: Wellness Pro; Target Audience: Health-conscious individuals; Constraints: Limited resources for content creation; Goals: Increase website traffic by 25%, establish thought leadership; Workflow Stage: Strategy","Increase website traffic by 25%, establish thought leadership; Workflow Stage: Strategy",Company: Wellness Pro; Target Audience: Health-conscious individuals; Constraints: Limited resources for content creation;,Company: Wellness Pro; Target Audience: Health-conscious individuals; Constraints: Limited resources for content creation;,"Develop a content hub on the Wellness Pro website featuring in-depth guides, videos, and podcasts on various health and wellness topics. Partner with industry experts to create high-quality content, and repurpose existing content into social media posts, email newsletters, and lead magnets. Utilize SEO optimization and internal linking to improve website visibility.",professional,0.5875,industry,0.059115491807460785,0.2751426696777344,0.17891423404216766,0.07273261249065399,0.26945051550865173,0.14464448392391205,1,professional,0.2751,professional,0.3093,luxury,0.1904,professional,1,1,professional,0.5345,1.0,rule_zero_shot_agreement,True
534,Develop a social media campaign to increase brand awareness among young adults for a sustainable fashion brand.,"Company: GreenThreads, a fashion brand offering eco-friendly clothing made from recycled materials. Target Audience: 18-30-year-olds active on social media, interested in sustainability. Constraints: Limited budget, need to create engaging content without high production costs. Goals: Increase brand awareness, drive website traffic, and boost sales. Workflow Stage: Strategy.","Increase brand awareness, drive website traffic, and boost sales. Workflow Stage: Strategy.","Company: GreenThreads, a fashion brand offering eco-friendly clothing made from recycled materials. Target Audience: 18-30-year-olds active on social media, interested in sustainability. Constraints: Limited budget, need to create engaging content without high production costs.","Company: GreenThreads, a fashion brand offering eco-friendly clothing made from recycled materials. Target Audience: 18-30-year-olds active on social media, interested in sustainability. Constraints: Limited budget, need to create engaging content without high production costs.","Create a social media challenge, ""Eco-Fashion Revolution,"" encouraging users to share their own sustainable fashion choices, using a branded hashtag, and tagging GreenThreads. Partner with eco-influencers to amplify the message. Utilize Instagram Reels and TikTok for short-form content, and Facebook for longer-form storytelling. Offer a discount code to participants who share their own eco-friendly fashion tips.",persuasive,0.8625,discount|offer,0.04785094037652016,0.05942562222480774,0.06902806460857391,0.0779581218957901,0.6038060188293457,0.14193123579025269,1,persuasive,0.6038,persuasive,0.2726,humorous,0.2176,friendly,1,1,persuasive,0.6381,0.6667,rule_zero_shot_agreement,False
535,Craft a compelling email marketing campaign to nurture leads for a B2B software company.,"Company: TechSolutions, a B2B software company offering innovative project management tools. Target Audience: Business owners, project managers, and team leaders in various industries. Constraints: Limited time to create and send the campaign. Goals: Nurture leads, increase conversions, and drive sales. Workflow Stage: Copywriting.","Nurture leads, increase conversions, and drive sales. Workflow Stage: Copywriting.","Company: TechSolutions, a B2B software company offering innovative project management tools. Target Audience: Business owners, project managers, and team leaders in various industries. Constraints: Limited time to create and send the campaign.","Company: TechSolutions, a B2B software company offering innovative project management tools. Target Audience: Business owners, project managers, and team leaders in various industries. Constraints: Limited time to create and send the campaign.","Design a 3-email sequence: ""Project Management Mastery."" Email 1: ""5 Common Project Management Mistakes"" (awareness). Email 2: ""How to Streamline Your Workflow"" (consideration). Email 3: ""Get Started with TechSolutions"" (decision). Use attention-grabbing subject lines, concise copy, and clear CTAs. Personalize the emails using the recipient's name and company name.",persuasive,0.4867,,0.016472432762384415,0.1785290390253067,0.06563377380371094,0.010831966064870358,0.6972841620445251,0.03124859556555748,1,persuasive,0.6973,persuasive,0.393,professional,0.3405,professional,1,1,persuasive,0.5352,0.6667,rule_zero_shot_agreement,True
536,Develop a content marketing strategy to establish thought leadership for a healthcare technology company.,"Company: MedTech, a healthcare technology company offering innovative patient engagement solutions. Target Audience: Healthcare professionals, hospital administrators, and medical researchers. Constraints: Need to create high-quality, informative content that resonates with the audience. Goals: Establish thought leadership, increase brand credibility, and drive leads. Workflow Stage: Strategy.","Establish thought leadership, increase brand credibility, and drive leads. Workflow Stage: Strategy.","Company: MedTech, a healthcare technology company offering innovative patient engagement solutions. Target Audience: Healthcare professionals, hospital administrators, and medical researchers. Constraints: Need to create high-quality, informative content that resonates with the audience.","Company: MedTech, a healthcare technology company offering innovative patient engagement solutions. Target Audience: Healthcare professionals, hospital administrators, and medical researchers. Constraints: Need to create high-quality, informative content that resonates with the audience.","Create a content hub, ""The Future of Patient Engagement,"" featuring in-depth guides, whitepapers, and webinars on topics such as patient-centered care, digital health, and healthcare innovation. Utilize SEO to increase visibility, and social media to amplify the content. Partner with industry experts to co-author and",professional,0.1375,industry,0.06738753616809845,0.21665464341640472,0.18588580191135406,0.07733838260173798,0.306447297334671,0.14628638327121735,1,persuasive,0.3064,professional,0.2484,luxury,0.2017,professional,1,1,professional,0.2985,1.0,rule_zero_shot_agreement,True
537,Create a social media campaign to promote a new eco-friendly fashion brand.,"Company: Green Threads, a sustainable fashion startup Target Audience: Millennials and Gen Z, environmentally conscious consumers Constraints: Limited budget, high competition in the eco-friendly market Goals: Increase brand awareness, drive website traffic, and generate sales Workflow Stage: Strategy","Increase brand awareness, drive website traffic, and generate sales Workflow Stage: Strategy","Company: Green Threads, a sustainable fashion startup Target Audience: Millennials and Gen Z, environmentally conscious consumers Constraints: Limited budget, high competition in the eco-friendly market","Company: Green Threads, a sustainable fashion startup Target Audience: Millennials and Gen Z, environmentally conscious consumers Constraints: Limited budget, high competition in the eco-friendly market","""Green Threads Challenge"" - a social media campaign encouraging users to share their sustainable fashion choices, using a branded hashtag and tagging the brand. Partner with eco-influencers to showcase the brand's commitment to sustainability. Utilize Instagram Reels and TikTok for engaging, short-form content.",,0.0,,0.06573204696178436,0.06483744084835052,0.0548151358962059,0.09718505293130875,0.5334218740463257,0.18400847911834717,1,persuasive,0.5334,humorous,0.2529,persuasive,0.2159,friendly,1,1,friendly,0.6,0.5,phi3_tiebreak,True
538,Develop a content marketing strategy for a B2B software company.,"Company: TechSolutions, a software development company Target Audience: Business owners and decision-makers in the tech industry Constraints: Highly competitive market, complex software products Goals: Establish thought leadership, generate leads, and drive conversions Workflow Stage: Content Creation","Establish thought leadership, generate leads, and drive conversions Workflow Stage: Content Creation","Company: TechSolutions, a software development company Target Audience: Business owners and decision-makers in the tech industry Constraints: Highly competitive market, complex software products","Company: TechSolutions, a software development company Target Audience: Business owners and decision-makers in the tech industry Constraints: Highly competitive market, complex software products","""TechTalks"" - a podcast series featuring industry experts and thought leaders discussing the latest trends and innovations in software development. Create accompanying blog posts, social media content, and email newsletters to amplify the reach and engagement.",professional,0.5875,industry,0.0683794841170311,0.15715087950229645,0.1988251507282257,0.07231272011995316,0.28160369396209717,0.22172802686691284,1,persuasive,0.2816,humorous,0.2508,luxury,0.2122,professional,1,1,professional,0.6575,0.6667,three_method_majority,False
539,Design an email marketing campaign to promote a new product launch.,"Company: BeautyBuzz, a cosmetics company Target Audience: Women aged 25-45, interested in beauty and skincare Constraints: Limited email list, high competition in the beauty industry Goals: Create buzz around the new product, drive sales, and increase email list growth Workflow Stage: Email Marketing","Create buzz around the new product, drive sales, and increase email list growth Workflow Stage: Email Marketing","Company: BeautyBuzz, a cosmetics company Target Audience: Women aged 25-45, interested in beauty and skincare Constraints: Limited email list, high competition in the beauty industry","Company: BeautyBuzz, a cosmetics company Target Audience: Women aged 25-45, interested in beauty and skincare Constraints: Limited email list, high competition in the beauty industry","""Unlock the Secret"" - an email campaign featuring a series of teasers and exclusive content, building up to the product launch. Offer a limited-time discount to encourage early purchases and referrals.",persuasive,0.6125,discount|offer,0.04452705755829811,0.096188023686409,0.12705862522125244,0.07838140428066254,0.48281532526016235,0.17102958261966705,1,persuasive,0.4828,humorous,0.2337,persuasive,0.1942,persuasive,1,1,persuasive,0.6825,0.6667,three_method_majority,False
540,Create a social media campaign to promote a social cause.,"Company: CharityConnect, a non-profit organization Target Audience: General public, with a focus on socially conscious individuals Constraints: Limited budget, high competition for attention Goals: Raise awareness, drive donations, and increase volunteer sign-ups Workflow Stage: Social Media","Raise awareness, drive donations, and increase volunteer sign-ups Workflow Stage: Social Media","Company: CharityConnect, a non-profit organization Target Audience: General public, with a focus on socially conscious individuals Constraints: Limited budget, high competition for attention","Company: CharityConnect, a non-profit organization Target Audience: General public, with a focus on socially conscious individuals Constraints: Limited budget, high competition for attention","""Share the Love"" - a social media campaign featuring emotive storytelling, influencer partnerships, and a branded hashtag. Utilize Facebook Fundraisers and Instagram",,0.0,,0.022024672478437424,0.001180350431241095,0.016571613028645515,0.7492061257362366,0.13991397619247437,0.0711032971739769,1,emotional,0.7492,emotional,0.877,humorous,0.0522,emotional,1,1,emotional,0.947,1.0,three_method_majority,False
541,Create a pre-launch hype campaign for a new eco-friendly fashion brand.,"Company: Verde Clothing; Target Audience: Young adults aged 18-30 who prioritize sustainability; Constraints: Limited budget, 6-week timeline; Goals: Generate buzz, drive website traffic, and collect email sign-ups; Workflow Stage: Strategy.","Generate buzz, drive website traffic, and collect email sign-ups; Workflow Stage: Strategy.","Company: Verde Clothing; Target Audience: Young adults aged 18-30 who prioritize sustainability; Constraints: Limited budget, 6-week timeline;","Company: Verde Clothing; Target Audience: Young adults aged 18-30 who prioritize sustainability; Constraints: Limited budget, 6-week timeline;","Launch a social media contest, ""Eco-Chic Challenge,"" where followers share their own eco-friendly fashion tips and tricks using a branded hashtag. Partner with 5 eco-influencers to showcase Verde's designs and encourage user-generated content. Offer a 10% discount to participants who sign up for the newsletter.",persuasive,1.0,sign up|discount|offer,0.04918384552001953,0.058909256011247635,0.08360851556062698,0.044113337993621826,0.5841355919837952,0.18004949390888214,1,persuasive,0.5841,humorous,0.2786,persuasive,0.2662,persuasive,1,1,persuasive,0.96,0.6667,three_method_majority,False
542,Develop a targeted ad campaign for a new AI-powered fitness app.,"Company: FitGenie; Target Audience: Fitness enthusiasts aged 25-45; Constraints: $5,000 ad budget, 3-month timeline; Goals: Drive app downloads, increase brand awareness; Workflow Stage: Image Generation.","Drive app downloads, increase brand awareness; Workflow Stage: Image Generation.","Company: FitGenie; Target Audience: Fitness enthusiasts aged 25-45; Constraints: $5,000 ad budget, 3-month timeline;","Company: FitGenie; Target Audience: Fitness enthusiasts aged 25-45; Constraints: $5,000 ad budget, 3-month timeline;","Create a series of eye-catching ads featuring AI-generated fitness avatars, highlighting the app's personalized workout plans and real-time tracking features. Use Facebook and Instagram ads to target users who have shown interest in fitness and wellness, with a focus on lookalike audiences and interest-based targeting.",,0.0,,0.039447665214538574,0.15092255175113678,0.135838121175766,0.04576631262898445,0.5146074891090393,0.11341777443885803,1,persuasive,0.5146,persuasive,0.221,professional,0.2194,persuasive,1,1,persuasive,0.291,1.0,three_method_majority,True
543,Write engaging product descriptions for an e-commerce website selling artisanal home decor.,"Company: Handmade Haven; Target Audience: Home decor enthusiasts aged 25-50; Constraints: 500-word limit, SEO optimization; Goals: Increase conversions, enhance brand storytelling; Workflow Stage: Copywriting.","Increase conversions, enhance brand storytelling; Workflow Stage: Copywriting.","Company: Handmade Haven; Target Audience: Home decor enthusiasts aged 25-50; Constraints: 500-word limit, SEO optimization;","Company: Handmade Haven; Target Audience: Home decor enthusiasts aged 25-50; Constraints: 500-word limit, SEO optimization;","Craft detailed, emotive product descriptions that highlight the craftsmanship, materials, and story behind each piece. Use sensory language to transport customers into the artisan's workshop, and emphasize the unique character of each handmade item.",,0.0,,0.00225633243098855,0.0037313373759388924,0.1411633938550949,0.8063933253288269,0.032517243176698685,0.013938396237790585,1,emotional,0.8064,emotional,0.8867,luxury,0.0918,emotional,1,1,emotional,0.9567,1.0,three_method_majority,False
544,Design a loyalty program for a popular coffee shop chain.,"Company: The Daily Grind; Target Audience: Frequent coffee drinkers aged 18-40; Constraints: Existing loyalty program in place, 3-month timeline; Goals: Increase customer retention, drive sales; Workflow Stage: Strategy.","Increase customer retention, drive sales; Workflow Stage: Strategy.","Company: The Daily Grind; Target Audience: Frequent coffee drinkers aged 18-40; Constraints: Existing loyalty program in place, 3-month timeline;","Company: The Daily Grind; Target Audience: Frequent coffee drinkers aged 18-40; Constraints: Existing loyalty program in place, 3-month timeline;","Introduce a revamped loyalty program, ""The Daily Rewards,"" offering points for every purchase, with rewards such as free drinks, food discounts, and exclusive promotions. Implement a tiered system, with bonus rewards for customers who reach certain milestones, and offer personalized offers based on purchase history.",luxury,0.3192,exclusive,0.06393054127693176,0.15523666143417358,0.18145065009593964,0.07644886523485184,0.35956335067749023,0.16336990892887115,1,persuasive,0.3596,luxury,0.2064,humorous,0.1971,professional,1,1,luxury,0.3572,0.6667,rule_zero_shot_agreement,True
545,Create a social media campaign to increase brand awareness among young adults for a sustainable fashion brand.,"Company: GreenThreads, a sustainable fashion brand Target Audience: Young adults (18-30) interested in eco-friendly living Constraints: Limited budget ($5,000) Goals: Increase brand awareness by 30% in 6 weeks Workflow Stage: Social media strategy",Increase brand awareness by 30% in 6 weeks Workflow Stage: Social media strategy,"Company: GreenThreads, a sustainable fashion brand Target Audience: Young adults (18-30) interested in eco-friendly living Constraints: Limited budget ($5,000)","Company: GreenThreads, a sustainable fashion brand Target Audience: Young adults (18-30) interested in eco-friendly living Constraints: Limited budget ($5,000)","Launch a social media contest, ""Eco-Chic Challenge,"" where followers share their own sustainable fashion tips and tricks using a branded hashtag. Partner with eco-influencers to amplify the campaign. Allocate $2,000 for influencer collaborations, $1,500 for paid social media ads, and $1,500 for content creation. Track engagement and adjust the campaign strategy using AI-powered analytics.",professional,0.5875,strategy,0.061364270746707916,0.1854383796453476,0.15690769255161285,0.04081439971923828,0.38042643666267395,0.17504878342151642,1,persuasive,0.3804,professional,0.2332,humorous,0.2209,professional,1,1,professional,0.4926,1.0,rule_zero_shot_agreement,True
546,Develop a targeted email marketing campaign to promote a new AI-powered fitness app.,"Company: FitGenius, an AI-powered fitness app Target Audience: Fitness enthusiasts (25-45) interested in personalized workouts Constraints: Email list of 10,000 subscribers Goals: Drive 500 app downloads within 2 weeks Workflow Stage: Email marketing strategy",Drive 500 app downloads within 2 weeks Workflow Stage: Email marketing strategy,"Company: FitGenius, an AI-powered fitness app Target Audience: Fitness enthusiasts (25-45) interested in personalized workouts Constraints: Email list of 10,000 subscribers","Company: FitGenius, an AI-powered fitness app Target Audience: Fitness enthusiasts (25-45) interested in personalized workouts Constraints: Email list of 10,000 subscribers","Design a 3-email sequence: Introduction, Features, and Exclusive Offer. Use AI-driven segmentation to personalize the content based on subscribers' fitness goals and preferences. Include a limited-time discount (20% off) for the first 200 downloads. Allocate $1,000 for email design and copywriting, and $500 for email list segmentation.",persuasive,0.6125,discount|offer,0.08201956003904343,0.19078059494495392,0.1944575309753418,0.06027499958872795,0.34636014699935913,0.1261071115732193,1,persuasive,0.3464,professional,0.2259,luxury,0.218,persuasive,1,1,persuasive,0.6825,0.6667,three_method_majority,False
547,Create a content marketing strategy to establish a thought leadership position for a renewable energy company.,"Company: SolarPioneers, a renewable energy company Target Audience: Business owners and sustainability professionals Constraints: Limited content creation resources Goals: Publish 12 high-quality articles within 6 months Workflow Stage: Content creation",Publish 12 high-quality articles within 6 months Workflow Stage: Content creation,"Company: SolarPioneers, a renewable energy company Target Audience: Business owners and sustainability professionals Constraints: Limited content creation resources","Company: SolarPioneers, a renewable energy company Target Audience: Business owners and sustainability professionals Constraints: Limited content creation resources","Develop a content calendar focusing on industry trends, innovation, and case studies. Utilize AI-powered content generation tools to optimize research and drafting. Collaborate with industry experts and thought leaders to amplify credibility. Allocate $3,000 for content creation, $2,000 for expert collaborations, and $1,000 for content promotion.",professional,0.9083,industry|research|expert,0.05558445677161217,0.41368982195854187,0.11731521040201187,0.03763231635093689,0.25116485357284546,0.12461327016353607,1,professional,0.4137,professional,0.469,humorous,0.1418,professional,1,1,professional,0.7667,1.0,rule_zero_shot_agreement,False
548,Create a social media campaign to increase brand awareness for an eco-friendly fashion brand among millennials.,"Company: Green Threads, a sustainable fashion brand Target Audience: Millennials aged 25-35, fashion-conscious, and environmentally aware Constraints: Limited budget ($1,000), 6-week campaign duration Goals: Increase followers by 20%, boost engagement by 30%, drive 15% more website traffic Workflow Stage: Strategy","Increase followers by 20%, boost engagement by 30%, drive 15% more website traffic Workflow Stage: Strategy","Company: Green Threads, a sustainable fashion brand Target Audience: Millennials aged 25-35, fashion-conscious, and environmentally aware Constraints: Limited budget ($1,000), 6-week campaign duration","Company: Green Threads, a sustainable fashion brand Target Audience: Millennials aged 25-35, fashion-conscious, and environmentally aware Constraints: Limited budget ($1,000), 6-week campaign duration","Develop a #SustainableFashionChallenge, encouraging users to share eco-friendly fashion tips, tricks, and favorite Green Threads pieces on Instagram and TikTok. Collaborate with 3 eco-influencers for sponsored content, and offer a 15% discount to participants who use a branded hashtag. Allocate $300 for influencer partnerships, $200 for content creation, and $500 for targeted ads.",persuasive,0.8625,discount|offer,0.0438922680914402,0.1378147304058075,0.07007753103971481,0.038355372846126556,0.5607194900512695,0.1491405963897705,1,persuasive,0.5607,persuasive,0.2518,humorous,0.2274,professional,1,1,persuasive,0.6266,0.6667,rule_zero_shot_agreement,False
549,Design an email marketing campaign to nurture leads for a B2B software company.,"Company: Proxima Software, a provider of AI-powered project management tools Target Audience: Business owners and project managers at mid-sized companies Constraints: 3-email sequence, 2-week campaign duration Goals: Convert 20% of leads into demo requests, increase sales by 15% Workflow Stage: Copywriting","Convert 20% of leads into demo requests, increase sales by 15% Workflow Stage: Copywriting","Company: Proxima Software, a provider of AI-powered project management tools Target Audience: Business owners and project managers at mid-sized companies Constraints: 3-email sequence, 2-week campaign duration","Company: Proxima Software, a provider of AI-powered project management tools Target Audience: Business owners and project managers at mid-sized companies Constraints: 3-email sequence, 2-week campaign duration","Craft a 3-email sequence: 1. ""5 Project Management Pain Points"" (awareness), 2. ""How Proxima Software Solves Your Challenges"" (consideration), 3. ""Limited-Time Demo Offer"" (decision). Use a conversational tone, include customer testimonials, and add a clear CTA in each email.",persuasive,0.6333,offer,0.16091135144233704,0.12147615104913712,0.043541621416807175,0.04321161285042763,0.589987576007843,0.04087170958518982,1,persuasive,0.59,friendly,0.3875,persuasive,0.2388,friendly,1,1,friendly,0.4575,0.6667,three_method_majority,True
550,Generate social media content for a new product launch in the fitness industry.,"Company: FitFusion, a fitness equipment manufacturer Target Audience: Fitness enthusiasts, personal trainers, and gym owners Constraints: Launch date in 4 weeks, content calendar for 8 weeks Goals: Create buzz around the new product, increase sales by 20% within the first 6 weeks Workflow Stage: Image Generation","Create buzz around the new product, increase sales by 20% within the first 6 weeks Workflow Stage: Image Generation","Company: FitFusion, a fitness equipment manufacturer Target Audience: Fitness enthusiasts, personal trainers, and gym owners Constraints: Launch date in 4 weeks, content calendar for 8 weeks","Company: FitFusion, a fitness equipment manufacturer Target Audience: Fitness enthusiasts, personal trainers, and gym owners Constraints: Launch date in 4 weeks, content calendar for 8 weeks","Develop a content calendar featuring: Weeks 1-2: Teaser videos and images showcasing the product's features Weeks 3-4: Influencer partnerships and user-generated content campaigns Weeks 5-6: Product demos, tutorials, and customer testimonials Weeks 7-8: Special promotions, discounts, and limited-time offers Use a mix of graphics, videos, and images to",,0.0,,0.07259298861026764,0.12546350061893463,0.1309264898300171,0.04812154546380043,0.507678210735321,0.11521729081869125,1,persuasive,0.5077,persuasive,0.2085,friendly,0.1773,persuasive,1,1,persuasive,0.2785,1.0,three_method_majority,True
551,Create a social media campaign to raise awareness about eco-friendly fashion and promote a new sustainable clothing line.,"Company: GreenThreads, a startup fashion brand; Target Audience: Environmentally conscious millennials; Constraints: Limited budget; Goals: Increase brand awareness, drive website traffic; Workflow Stage: Strategy","Increase brand awareness, drive website traffic; Workflow Stage: Strategy","Company: GreenThreads, a startup fashion brand; Target Audience: Environmentally conscious millennials; Constraints: Limited budget;","Company: GreenThreads, a startup fashion brand; Target Audience: Environmentally conscious millennials; Constraints: Limited budget;","Develop a 6-week campaign featuring Instagram Reels showcasing the brand's eco-friendly manufacturing process, influencer partnerships, and customer testimonials. Utilize relevant hashtags, such as #Sustainability and #EcoFashion, to increase visibility.",,0.0,,0.07263869047164917,0.17797312140464783,0.11973177641630173,0.17763660848140717,0.32758837938308716,0.12443143129348755,1,persuasive,0.3276,emotional,0.3074,professional,0.1924,professional,1,1,professional,0.6,0.5,phi3_tiebreak,True
552,Design a targeted email marketing campaign to promote a new fitness program for busy professionals.,"Company: FitCorp, a fitness studio; Target Audience: Working professionals aged 25-45; Constraints: Limited email list; Goals: Drive program sign-ups; Workflow Stage: Copywriting",Drive program sign-ups; Workflow Stage: Copywriting,"Company: FitCorp, a fitness studio; Target Audience: Working professionals aged 25-45; Constraints: Limited email list;","Company: FitCorp, a fitness studio; Target Audience: Working professionals aged 25-45; Constraints: Limited email list;","Create a series of 4 emails highlighting the program's benefits, such as increased energy and productivity. Use attention-grabbing subject lines, like ""Transform Your Body in 30 Days,"" and include a clear call-to-action (CTA) to sign up for a free trial class.",persuasive,0.725,sign up,0.004604674410074949,0.013234026730060577,0.02432500757277012,0.00599242327734828,0.934549868106842,0.017294028773903847,1,persuasive,0.9345,persuasive,0.7948,luxury,0.0663,,0,0,persuasive,0.8634,1.0,rule_zero_shot_agreement,False
553,Develop a comprehensive rebranding strategy to appeal to a younger demographic.,"Company: LuxuryRide, a high-end car manufacturer; Target Audience: Young professionals and entrepreneurs; Constraints: Maintaining brand heritage; Goals: Increase brand appeal, drive sales; Workflow Stage: Image Generation","Increase brand appeal, drive sales; Workflow Stage: Image Generation","Company: LuxuryRide, a high-end car manufacturer; Target Audience: Young professionals and entrepreneurs; Constraints: Maintaining brand heritage;","Company: LuxuryRide, a high-end car manufacturer; Target Audience: Young professionals and entrepreneurs; Constraints: Maintaining brand heritage;","Create a modern, sleek visual identity featuring bold typography and vibrant colors. Utilize Instagram and TikTok to showcase the brand's new design language, highlighting innovative features and exclusive experiences.",luxury,0.6792,exclusive,0.006409766618162394,0.02281520701944828,0.8714441061019897,0.003426025854423642,0.0752841904759407,0.020620793104171753,1,luxury,0.8714,luxury,0.9091,professional,0.0251,,0,0,luxury,0.9056,1.0,rule_zero_shot_agreement,False
554,Partner with a non-profit organization to raise awareness about mental health and promote a fundraising campaign.,"Company: MindfulMates, a mental wellness app; Target Audience: Young adults; Constraints: Limited budget; Goals: Drive donations, increase brand awareness; Workflow Stage: Post Scheduling","Drive donations, increase brand awareness; Workflow Stage: Post Scheduling","Company: MindfulMates, a mental wellness app; Target Audience: Young adults; Constraints: Limited budget;","Company: MindfulMates, a mental wellness app; Target Audience: Young adults; Constraints: Limited budget;","Collaborate with the National Alliance on Mental Illness (NAMI) to create a 4-week social media campaign featuring personal stories, educational content, and donation CTAs. Utilize Instagram's ""Donate"" feature and Facebook Fundraisers to streamline donations.",,0.0,,0.07697585225105286,0.08209972083568573,0.06733056157827377,0.31957656145095825,0.33788102865219116,0.11613635718822479,1,persuasive,0.3379,emotional,0.507,friendly,0.1341,emotional,1,1,emotional,0.577,1.0,three_method_majority,True
